id,song_played,time_played,user_id,user_sign_up_date,user_state
UIMTRFONHI,Revolution,2015-06-20 12:26:01,33,2015-05-04,Minnesota
CBQKCKDYDI,Reprise / Day in the Life,2015-06-03 06:08:46,100,2015-05-12,Missouri
WVCNEYWVYV,A Day In The Life,2015-06-09 11:19:31,162,2015-05-19,Tennessee
GINNWNYJZL,Birthday,2015-06-21 09:34:03,26,2015-05-02,Mississippi
GVTETABYEV,A Day In The Life,2015-06-13 17:40:47,182,2015-05-20,Oklahoma
EITYMDQJJS,I've Just Seen A Face,2015-06-12 16:34:40,67,2015-05-08,New York
FQNHKJCLTC,Back In the U.S.S.R.,2015-06-24 10:22:03,48,2015-05-06,Illinois
CRYJCHMWJR,Get Back,2015-06-12 15:49:19,188,2015-05-20,New York
VIEHIFKRXA,Hey Jude,2015-06-05 22:25:25,19,2015-05-02,New York
ZXIVAUQBVC,Revolution,2015-06-24 14:01:04,55,2015-05-07,California
BQOAFIURDN,Eight Days A Week,2015-06-06 21:57:04,6,2015-05-01,New Jersey
VJNPTHUOWQ,While My Guitar Gently Weeps,2015-06-20 22:16:18,44,2015-05-04,California
KQTOELDBQT,Revolution,2015-06-22 19:25:43,111,2015-05-14,Massachusetts
MJIWCPHQNG,Sgt. Pepper/a Day In The Life,2015-06-09 13:14:25,181,2015-05-20,Colorado
ELFOAGYYDG,Sgt. Pepper/with A Little Help From My Friends,2015-06-13 17:47:28,43,2015-05-04,Florida
XHJGAMITEA,Yesterday,2015-06-11 08:58:33,16,2015-05-02,Georgia
NQOBXWRTMR,Get Back,2015-06-05 16:06:10,172,2015-05-19,Minnesota
SFXAZIBCBR,Hey Jude,2015-06-07 23:37:31,98,2015-05-12,Mississippi
SSUVFIBFCD,Birthday,2015-06-24 17:38:39,150,2015-05-18,Oregon
TNOHLJNKWJ,Penny Lane,2015-06-13 15:57:04,148,2015-05-18,Alabama
INIKOVXCYM,Back In the U.S.S.R.,2015-06-11 11:44:56,67,2015-05-08,New York
XMQPFRVPGE,All You Need Is Love,2015-06-12 14:19:22,87,2015-05-09,California
AVQVXQEEHO,Strawberry Fields Forever,2015-06-13 22:30:32,72,2015-05-08,California
NOPZWNIGGD,Hello Goodbye,2015-06-01 06:38:02,37,2015-05-04,Pennsylvania
BQVKUZZTBI,Here Comes The Sun,2015-06-28 15:23:58,135,2015-05-17,North Dakota
FLRRQNEABF,A Day In The Life,2015-06-13 06:45:24,183,2015-05-20,Georgia
ATJUBUDUPN,Drive My Car,2015-06-05 22:15:37,38,2015-05-04,North Carolina
RZZRMEBFRF,Got To Get You Into My Life,2015-06-14 06:16:12,84,2015-05-09,Florida
DMTICHBHIX,Wild Honey Pie,2015-06-08 21:55:00,50,2015-05-06,Louisiana
SSVTJOZCPU,Fixing A Hole,2015-06-14 04:39:32,70,2015-05-08,Tennessee
WOQXZJAFKE,Can't Buy Me Love,2015-06-17 04:56:25,12,2015-05-02,New York
MQZAWIRFMA,Can't Buy Me Love,2015-06-10 16:05:24,25,2015-05-02,Ohio
VFWJOMLGED,Get Back,2015-06-07 12:24:40,80,2015-05-09,Tennessee
HKDOBAGCFC,Helter Skelter,2015-06-14 10:05:31,121,2015-05-16,California
JZACIZBWCE,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-18 05:55:56,111,2015-05-14,Massachusetts
PIRTQDNSHR,And Your Bird Can Sing,2015-06-14 22:42:21,122,2015-05-16,Louisiana
ETHDRWFDIE,Here Comes The Sun,2015-06-12 09:45:54,150,2015-05-18,Oregon
XZZVTCWPBU,Across The Universe,2015-06-13 21:20:31,96,2015-05-12,South Carolina
FWPPDVWZIY,Come Together,2015-06-06 10:13:51,24,2015-05-02,Texas
VHAJBZLDKZ,"Ob-la-di, Ob-la-da",2015-06-13 21:31:33,173,2015-05-19,Colorado
TZAPFKGFIT,Hello Goodbye,2015-06-14 21:16:19,64,2015-05-08,South Carolina
JADFFQXCPY,"Ob-la-di, Ob-la-da",2015-06-07 19:49:43,198,2015-05-20,Texas
CBETGLMEZJ,Lucy In The Sky With Diamonds,2015-06-08 18:17:28,149,2015-05-18,New York
BFVTMNUBAL,Revolution,2015-06-06 08:42:20,38,2015-05-04,North Carolina
BYMRHSSPGC,I'm A Loser,2015-06-14 18:03:10,95,2015-05-11,Missouri
FBTNOAMDEF,Let It Be,2015-06-05 14:08:00,128,2015-05-16,California
JKTGXNXFBX,The Ballad Of John And Yoko,2015-06-04 12:02:47,76,2015-05-08,New York
QBLFUENDNT,I Saw Her Standing There,2015-06-27 16:05:54,194,2015-05-20,California
UIOEABDAXH,Magical Mystery Tour,2015-06-18 17:51:11,12,2015-05-02,New York
NXENCTXWQP,Back In the U.S.S.R.,2015-06-12 09:09:05,20,2015-05-02,Georgia
HRLYXJUKPL,While My Guitar Gently Weeps,2015-06-11 17:22:25,30,2015-05-03,North Carolina
JMDYNWMJZQ,Reprise / Day in the Life,2015-06-21 15:15:32,44,2015-05-04,California
MTMSKFFJIJ,Strawberry Fields Forever,2015-06-12 13:51:08,98,2015-05-12,Mississippi
DAJMWHMKQN,Everybody's Got Something To Hide Except Me And My Monk,2015-06-07 11:51:58,123,2015-05-16,Texas
JGAIZSLDDD,We Can Work It Out,2015-06-08 23:54:57,138,2015-05-17,Alabama
ZGRBBWTFYD,While My Guitar Gently Weeps,2015-06-05 22:28:58,96,2015-05-12,South Carolina
RJITKCBSFB,Back In the U.S.S.R.,2015-06-23 13:59:24,75,2015-05-08,Texas
CXMAUBBFNF,I Am the Walrus,2015-06-12 20:23:41,194,2015-05-20,California
WWJGGRIUVW,Eleanor Rigby,2015-06-06 19:16:31,12,2015-05-02,New York
HPFNFRPUMB,Get Back,2015-06-09 18:45:33,52,2015-05-07,New York
NRCZRAGLOL,Paperback Writer,2015-06-25 23:30:33,75,2015-05-08,Texas
UZKPNCFCDC,Revolution,2015-06-26 15:50:30,162,2015-05-19,Tennessee
EUEMYPGGUJ,Maxwell's Silver Hammer,2015-06-18 22:49:07,162,2015-05-19,Tennessee
RMVAKEOVFI,Revolution,2015-06-02 20:57:44,138,2015-05-17,Alabama
MHZGFOLKRL,With a Little Help From My Friends,2015-06-05 14:58:42,65,2015-05-08,Texas
SIWRHZCPZE,And Your Bird Can Sing,2015-06-26 17:31:36,132,2015-05-16,California
SZZYATPUBV,Reprise / Day in the Life,2015-06-15 18:20:39,25,2015-05-02,Ohio
JEPHSCPOCC,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-02 10:48:54,195,2015-05-20,Alaska
WSBMOVBTKX,Don't Let Me Down,2015-06-01 11:49:48,52,2015-05-07,New York
DTIFFUMMMX,Love Me Do,2015-06-17 12:57:00,30,2015-05-03,North Carolina
LQDJOQZNBX,P.s. I Love You,2015-06-02 11:50:23,2,2015-05-01,North Carolina
CXJLYHOEXV,Eleanor Rigby,2015-06-08 23:00:43,193,2015-05-20,Louisiana
HLQLYFONJW,Revolution,2015-06-04 17:29:04,195,2015-05-20,Alaska
JUJYRHASHP,Dear Prudence,2015-06-04 04:02:43,188,2015-05-20,New York
SZUXFIGFKQ,Revolution,2015-06-27 09:02:15,177,2015-05-19,Kansas
WFLSYZPXMB,Let It Be,2015-06-14 08:22:31,112,2015-05-14,California
DYLCRRNWJX,I Feel Fine,2015-06-12 17:23:25,124,2015-05-16,Arkansas
FBYGRMWAKX,I've Got A Feeling,2015-06-12 09:48:36,14,2015-05-02,Ohio
ZVYPNFZYRI,Lucy In The Sky With Diamonds,2015-06-09 20:12:11,29,2015-05-03,Utah
VMALPEESTO,A Day In The Life,2015-06-28 14:26:46,18,2015-05-02,Maryland
SEGSUFIQJS,All My Loving,2015-06-08 06:15:18,46,2015-05-06,Pennsylvania
PHWGKCKCVG,Get Back,2015-06-27 11:14:38,193,2015-05-20,Louisiana
HTCYZJSDFI,Let It Be,2015-06-25 20:09:59,44,2015-05-04,California
MYCBKYAJAD,Get Back,2015-06-15 21:03:26,47,2015-05-06,New York
DCWZEJFHHL,Come Together,2015-06-20 20:50:53,84,2015-05-09,Florida
UUYMZDWKAY,We Can Work It Out,2015-06-08 12:06:39,86,2015-05-09,Georgia
GPCBPYKAKB,Get Back,2015-06-24 16:00:51,49,2015-05-06,Ohio
NBBRHUOWAA,While My Guitar Gently Weeps,2015-06-13 13:50:36,35,2015-05-04,New Jersey
IUHKCYSDUE,Lucy In The Sky With Diamonds,2015-06-03 12:08:55,74,2015-05-08,Maryland
ZXBWAHRJNL,Hey Jude,2015-06-06 15:21:12,6,2015-05-01,New Jersey
EIVJCGXYON,Come Together,2015-06-01 12:36:27,134,2015-05-16,Nebraska
PNECCPYBSR,Drive My Car,2015-06-25 07:14:44,178,2015-05-19,Iowa
GSNZYXVNHH,Come Together,2015-06-25 13:39:54,174,2015-05-19,Rhode Island
IRMHIHXVSA,While My Guitar Gently Weeps,2015-06-26 03:33:28,162,2015-05-19,Tennessee
WCNEVFTLKO,Hey Jude,2015-06-05 22:39:53,55,2015-05-07,California
LJYIPFYUWJ,A Day In The Life,2015-06-05 23:31:27,51,2015-05-06,Pennsylvania
RCXCEDXHLR,Get Back,2015-06-19 20:41:24,42,2015-05-04,New York
VMGTCJZYWY,Come Together,2015-06-06 21:50:34,74,2015-05-08,Maryland
JJDVWNBJNZ,A Day In The Life,2015-06-15 18:58:29,155,2015-05-19,Texas
ZNMWIUNAES,Come Together,2015-06-24 21:43:10,138,2015-05-17,Alabama
JUUKOCQCMT,Come Together,2015-06-06 20:31:04,120,2015-05-16,Georgia
KREEIRLXCM,Roll Over Beethoven,2015-06-25 21:29:22,71,2015-05-08,New York
GLDQGSYHWZ,I Feel Fine,2015-06-23 14:18:50,56,2015-05-07,Massachusetts
CVEWIERLYY,Can't Buy Me Love,2015-06-04 07:20:15,35,2015-05-04,New Jersey
FUKOOUAJQK,Get Back,2015-06-21 08:25:41,57,2015-05-07,Pennsylvania
FGIGPIXLMH,Birthday,2015-06-12 21:58:51,5,2015-05-01,Alabama
TKVOCYNZQL,Wild Honey Pie,2015-06-14 15:39:58,17,2015-05-02,Texas
CUJUKZXFPN,Revolution,2015-06-21 15:37:36,68,2015-05-08,Florida
NGVFXYTOHZ,Hey Jude,2015-06-18 13:22:50,99,2015-05-12,Illinois
DAEOKUUWKM,Sgt. Pepper/with A Little Help From My Friends,2015-06-14 19:10:39,94,2015-05-11,South Carolina
YIUWKCKLPG,Eight Days A Week,2015-06-04 06:12:41,5,2015-05-01,Alabama
JWQGJWSVLB,Come Together,2015-06-13 13:44:52,47,2015-05-06,New York
UXHBPAMKFE,Lucy In The Sky With Diamonds,2015-06-04 20:19:36,49,2015-05-06,Ohio
QYQMETVDKT,Here Comes The Sun,2015-06-08 16:53:37,115,2015-05-15,New Jersey
SBAUFUSBXA,A Day In The Life,2015-06-07 20:28:11,52,2015-05-07,New York
OGFCJFRVDA,Come Together,2015-06-26 23:51:28,194,2015-05-20,California
VBDCSULBWU,Get Back,2015-06-19 13:15:45,34,2015-05-04,Kentucky
MHMFDJAJYR,OH DARLING,2015-06-10 15:06:52,36,2015-05-04,Maryland
GBNANHHVVV,Get Back,2015-06-01 19:37:26,198,2015-05-20,Texas
MDSYQLZPOW,Can't Buy Me Love,2015-06-15 18:30:48,179,2015-05-19,New York
BYPSSAAGQT,Come Together,2015-06-07 22:40:05,135,2015-05-17,North Dakota
UEFXFZCIIJ,"Ob-la-di, Ob-la-da",2015-06-04 18:35:26,64,2015-05-08,South Carolina
XKRHAGTBKV,Eleanor Rigby,2015-06-23 10:14:52,116,2015-05-15,Indiana
OCFPJEGKZK,Revolution,2015-06-23 05:02:05,118,2015-05-16,Florida
KTQVTAVTVH,Magical Mystery Tour,2015-06-08 12:10:33,30,2015-05-03,North Carolina
UINKDDJBEB,Lucy In The Sky With Diamonds,2015-06-15 13:01:38,180,2015-05-20,Louisiana
ZXZFJWPYYS,Help!,2015-06-26 09:55:21,79,2015-05-09,Tennessee
WQGYJBFUNE,Get Back,2015-06-11 10:18:20,150,2015-05-18,Oregon
MWJRWHZFEW,While My Guitar Gently Weeps,2015-06-07 16:31:46,114,2015-05-14,Pennsylvania
UPNSTRMKXO,Eleanor Rigby,2015-06-01 19:55:27,7,2015-05-01,Texas
NRXCIVUHPH,Paperback Writer,2015-06-01 16:24:42,80,2015-05-09,Tennessee
QWGXRZJUWC,SHE'S A WOMAN,2015-06-19 16:07:44,122,2015-05-16,Louisiana
IMKFZAWOEV,While My Guitar Gently Weeps,2015-06-09 11:16:44,114,2015-05-14,Pennsylvania
KLQTQSHDBR,Wild Honey Pie,2015-06-06 10:32:53,200,2015-05-20,North Carolina
EZLTKMNMOD,Here Comes The Sun,2015-06-14 18:47:22,180,2015-05-20,Louisiana
KHGBKNYRIP,Eleanor Rigby,2015-06-19 07:54:15,150,2015-05-18,Oregon
NVYROJRAXS,Lucy In The Sky With Diamonds,2015-06-14 15:40:49,75,2015-05-08,Texas
PWKSXHRVKW,We Can Work It Out,2015-06-22 18:05:42,114,2015-05-14,Pennsylvania
EKJVYOLJMZ,Revolution,2015-06-12 15:42:31,13,2015-05-02,Michigan
PPFMFCCCKO,Revolution,2015-06-28 19:28:33,123,2015-05-16,Texas
MAIUTMICMX,Lucy In The Sky With Diamonds,2015-06-09 22:44:26,173,2015-05-19,Colorado
ZJUUHZTAIX,A Day In The Life,2015-06-12 13:13:46,34,2015-05-04,Kentucky
SNMBEYKLHA,Here Comes The Sun,2015-06-03 22:23:18,189,2015-05-20,Florida
JCYUVQIJNX,The Fool On The Hill,2015-06-13 08:33:28,8,2015-05-02,Minnesota
QGQYZWYYEP,Drive My Car,2015-06-17 19:58:27,148,2015-05-18,Alabama
ACXGBPWPTQ,Revolution,2015-06-12 17:23:14,5,2015-05-01,Alabama
EMPBQUZCRP,Come Together,2015-06-08 10:00:55,164,2015-05-19,Pennsylvania
CBLQDLDZGB,Hey Jude,2015-06-21 13:13:25,64,2015-05-08,South Carolina
AASBAGJDBO,Sgt. Pepper/with A Little Help From My Friends,2015-06-08 19:31:39,183,2015-05-20,Georgia
NIQGHXTJJK,Lucy In The Sky With Diamonds,2015-06-28 12:59:03,174,2015-05-19,Rhode Island
ZXYHGIEALI,Here Comes The Sun,2015-06-26 18:19:52,58,2015-05-07,Maryland
AKZSPYKEIV,Come Together,2015-06-22 17:25:33,51,2015-05-06,Pennsylvania
BGLSYQQDXC,Hello Goodbye,2015-06-12 12:15:35,72,2015-05-08,California
MGWWFQCSMJ,Get Back,2015-06-18 14:27:38,119,2015-05-16,Oklahoma
JQLLZHMPKM,The Ballad Of John And Yoko,2015-06-13 09:17:49,114,2015-05-14,Pennsylvania
OITNPFXVDO,Come Together,2015-06-06 12:35:35,58,2015-05-07,Maryland
PQURZQXNBS,I've Got A Feeling,2015-06-15 19:59:35,78,2015-05-08,Arkansas
ZJEJNAPNHZ,Strawberry Fields Forever,2015-06-06 10:51:03,56,2015-05-07,Massachusetts
UZMBEUMTER,Magical Mystery Tour,2015-06-15 07:21:15,3,2015-05-01,Ohio
NYDRLBWWND,Here Comes The Sun,2015-06-04 13:00:49,110,2015-05-14,California
LUGLJCHTDY,Hello Goodbye,2015-06-21 18:25:24,130,2015-05-16,Michigan
CQKXEDZTZL,Hello Goodbye,2015-06-22 18:11:18,167,2015-05-19,Massachusetts
WPNDZWYAEB,Rocky Raccoon,2015-06-10 06:40:41,55,2015-05-07,California
SUQZMGGBLU,Get Back,2015-06-26 16:28:46,81,2015-05-09,Maryland
DEPTUNDFKU,OH DARLING,2015-06-06 18:43:37,26,2015-05-02,Mississippi
ITZBDZYMLT,Get Back,2015-06-09 22:06:30,198,2015-05-20,Texas
PURZZGSPJM,OH DARLING,2015-06-25 15:39:47,132,2015-05-16,California
ARKCJZEZCK,Get Back,2015-06-23 18:10:58,32,2015-05-04,Wisconsin
EUFWNQJBIR,Revolution,2015-06-16 15:46:16,137,2015-05-17,Wisconsin
NPMXCFTQNW,Eleanor Rigby,2015-06-15 16:21:37,23,2015-05-02,Mississippi
UUJVEFMJXH,I Am the Walrus,2015-06-19 19:53:04,20,2015-05-02,Georgia
DRVSFZWADL,Revolution,2015-06-19 17:18:27,41,2015-05-04,Florida
JGDQCQGLKL,Eight Days A Week,2015-06-15 01:34:57,141,2015-05-17,Ohio
XSHHBKBMMH,Come Together,2015-06-11 23:31:36,68,2015-05-08,Florida
THMBUZRBTA,Lucy In The Sky With Diamonds,2015-06-05 13:10:32,16,2015-05-02,Georgia
ETUMALGDBN,A Day In The Life,2015-06-25 08:22:19,80,2015-05-09,Tennessee
XJYJVXNKPI,While My Guitar Gently Weeps,2015-06-12 11:48:02,86,2015-05-09,Georgia
ZWPASBRWAL,Let It Be,2015-06-06 18:48:39,176,2015-05-19,Missouri
DIKSGFLVMB,Drive My Car,2015-06-15 11:43:20,164,2015-05-19,Pennsylvania
EFBPAHSLGL,Wild Honey Pie,2015-06-15 12:18:40,160,2015-05-19,California
WTRXICZYTM,A Day In The Life,2015-06-20 17:39:52,132,2015-05-16,California
UMEGJDHKOX,Revolution,2015-06-04 22:21:11,80,2015-05-09,Tennessee
NLCUOSOSZU,I've Just Seen A Face,2015-06-05 15:28:49,74,2015-05-08,Maryland
CKQNNXDOGF,Hello Goodbye,2015-06-19 07:57:35,53,2015-05-07,New Jersey
LBYYSPANLC,Wild Honey Pie,2015-06-28 18:12:32,130,2015-05-16,Michigan
TLGURUJEQN,Come Together,2015-06-08 10:18:20,34,2015-05-04,Kentucky
QZMVMLCAUV,SHE'S A WOMAN,2015-06-18 21:29:32,49,2015-05-06,Ohio
DWJIBLLUTD,Revolution,2015-06-13 15:08:39,196,2015-05-20,New York
CRHIJCDZTM,Reprise / Day in the Life,2015-06-01 11:42:01,98,2015-05-12,Mississippi
LZMTNJRGZP,A Day In The Life,2015-06-13 01:11:03,42,2015-05-04,New York
LDDGIMOWGL,Can't Buy Me Love,2015-06-10 19:02:19,181,2015-05-20,Colorado
YBXOISIEQR,Yesterday,2015-06-19 21:10:03,101,2015-05-12,Louisiana
VLZNWHFXFT,A Day In The Life,2015-06-10 12:56:02,95,2015-05-11,Missouri
FGKVFLFRTF,While My Guitar Gently Weeps,2015-06-21 19:44:32,40,2015-05-04,Texas
QRTSLVDVXH,Golden Slumbers,2015-06-06 09:43:30,42,2015-05-04,New York
LAVXKLQWYF,We Can Work It Out,2015-06-18 09:58:17,140,2015-05-17,New York
PJZIIQKWYX,Revolution,2015-06-08 05:15:07,176,2015-05-19,Missouri
ERYLXDEHZW,Eleanor Rigby,2015-06-21 10:44:00,58,2015-05-07,Maryland
FHWUTEUQMU,Here Comes The Sun,2015-06-07 11:04:39,30,2015-05-03,North Carolina
QCVVDLWTOG,While My Guitar Gently Weeps,2015-06-22 23:39:52,162,2015-05-19,Tennessee
CJBBNRWLKS,A Day In The Life,2015-06-01 21:29:27,150,2015-05-18,Oregon
ABZNENDTZV,A Day In The Life,2015-06-24 20:44:40,12,2015-05-02,New York
UXEWWOJWWC,Blackbird,2015-06-28 05:57:39,25,2015-05-02,Ohio
UVKNPOADZS,Get Back,2015-06-21 10:33:03,121,2015-05-16,California
TDKEBHWAFQ,Dear Prudence,2015-06-12 15:04:57,116,2015-05-15,Indiana
HNLJGQQOSU,Let It Be,2015-06-15 14:44:37,77,2015-05-08,New York
ZNDPFOHELG,Golden Slumbers,2015-06-10 20:23:54,200,2015-05-20,North Carolina
ZVAJPTWTEE,Lucy In The Sky With Diamonds,2015-06-14 12:16:09,122,2015-05-16,Louisiana
UVEKHHLYAQ,While My Guitar Gently Weeps,2015-06-17 14:38:59,17,2015-05-02,Texas
YLIWVQACDK,I Want To Hold Your Hand,2015-06-18 13:36:39,183,2015-05-20,Georgia
WVXNBGXTAZ,Revolution,2015-06-08 18:53:26,193,2015-05-20,Louisiana
JIGIOJOFXX,I Am the Walrus,2015-06-22 14:05:24,194,2015-05-20,California
SSYTEOYUFC,A Day In The Life,2015-06-19 12:24:07,127,2015-05-16,Connecticut
JIQUJMCYGM,Revolution,2015-06-22 17:37:27,55,2015-05-07,California
NVUCYWAXZI,We Can Work It Out,2015-06-17 14:49:14,7,2015-05-01,Texas
EDIFRIRNGG,I Am the Walrus,2015-06-18 02:39:25,17,2015-05-02,Texas
VELRXWDNFL,Revolution,2015-06-27 09:57:24,98,2015-05-12,Mississippi
HKLKJVKIEZ,From Me To You,2015-06-27 17:02:57,100,2015-05-12,Missouri
WEUQFYETHM,Help!,2015-06-27 17:03:17,125,2015-05-16,Washington
VMBYNHGCLF,Lucy In The Sky With Diamonds,2015-06-17 12:48:34,112,2015-05-14,California
CRBEQGYBXV,Cry For A Shadow,2015-06-12 18:53:29,74,2015-05-08,Maryland
XSAHTTVRXT,Lucy In The Sky With Diamonds,2015-06-13 11:56:58,108,2015-05-13,California
QQPWDHJHHT,Eleanor Rigby,2015-06-15 21:10:56,68,2015-05-08,Florida
JBOABRXEQC,Hello Goodbye,2015-06-07 14:59:45,197,2015-05-20,Texas
ONHYLZYLCK,Reprise / Day in the Life,2015-06-22 15:52:37,180,2015-05-20,Louisiana
ATAHRSEDBY,Hey Jude,2015-06-07 19:37:05,47,2015-05-06,New York
WBPOOOFQMG,While My Guitar Gently Weeps,2015-06-20 09:59:58,35,2015-05-04,New Jersey
VBBAZLXUEU,With a Little Help From My Friends,2015-06-28 13:30:39,106,2015-05-12,Alaska
AMWWEJLYHK,Yesterday,2015-06-15 13:23:17,112,2015-05-14,California
DHWWUDMTNF,Got To Get You Into My Life,2015-06-26 09:40:31,171,2015-05-19,Illinois
GNQWNSYDOX,ANYTIME AT ALL,2015-06-21 18:00:36,163,2015-05-19,New York
DCQBATVBZP,Lucy In The Sky With Diamonds,2015-06-19 11:46:47,38,2015-05-04,North Carolina
HDNHYTLZVF,Twist and Shout,2015-06-06 18:11:04,128,2015-05-16,California
ZIJCJZWMKT,Hey Jude,2015-06-01 16:32:30,17,2015-05-02,Texas
AKFTXXPZUI,We Can Work It Out,2015-06-11 06:19:21,127,2015-05-16,Connecticut
UZMGQLDACO,Getting Better,2015-06-08 03:49:49,147,2015-05-18,Texas
PIGCREIRMF,Back In the U.S.S.R.,2015-06-07 17:18:27,113,2015-05-14,Georgia
WLGEUNKDCY,Everybody's Got Something To Hide Except Me And My Monk,2015-06-01 12:22:31,169,2015-05-19,Kentucky
RUXVWRTBZD,Get Back,2015-06-11 09:17:50,174,2015-05-19,Rhode Island
XHFHEBWZWN,Hey Jude,2015-06-24 12:48:44,114,2015-05-14,Pennsylvania
MXHDRJIBSO,Revolution,2015-06-15 04:56:50,68,2015-05-08,Florida
FSHDKEBNSE,Got To Get You Into My Life,2015-06-21 20:12:57,49,2015-05-06,Ohio
MQCVTMBEBN,While My Guitar Gently Weeps,2015-06-11 19:03:55,138,2015-05-17,Alabama
EUKWKJOXSH,Wild Honey Pie,2015-06-08 23:57:37,47,2015-05-06,New York
TFGLKVZHES,Lucy In The Sky With Diamonds,2015-06-01 13:10:45,87,2015-05-09,California
RZKZXKJNUN,Get Back,2015-06-18 20:57:39,98,2015-05-12,Mississippi
XSOJSRSVIG,IN MY LIFE,2015-06-14 12:03:47,165,2015-05-19,Idaho
DOKTFUCRQL,Come Together,2015-06-09 11:15:58,14,2015-05-02,Ohio
ZAOGBNZRTI,Back In the U.S.S.R.,2015-06-24 08:00:22,30,2015-05-03,North Carolina
FFQLGTYVOC,Eleanor Rigby,2015-06-14 22:37:49,137,2015-05-17,Wisconsin
ZCFBJVCGGB,Can't Buy Me Love,2015-06-07 17:46:24,189,2015-05-20,Florida
GBJEIKVXFD,Back In the U.S.S.R.,2015-06-27 13:20:35,32,2015-05-04,Wisconsin
DNIZYTOUPZ,Let It Be,2015-06-16 10:44:03,96,2015-05-12,South Carolina
SPIRJEKYPT,Eleanor Rigby,2015-06-25 20:43:36,162,2015-05-19,Tennessee
NMUHXWBCQA,P.s. I Love You,2015-06-13 18:39:57,130,2015-05-16,Michigan
ACIUULQNEZ,Yellow Submarine,2015-06-22 21:23:41,121,2015-05-16,California
WPDESEVPLC,Sgt. Pepper's Lonely Hearts Club Band (Reprise),2015-06-28 11:33:28,175,2015-05-19,Washington
EQSKAHZJBM,Sgt. Pepper/a Day In The Life,2015-06-12 15:45:16,165,2015-05-19,Idaho
PZLUONVCWK,Get Back,2015-06-17 10:01:13,24,2015-05-02,Texas
ASVEVYKCNX,Get Back,2015-06-13 10:41:14,105,2015-05-12,Arizona
MFAWRSGVQE,Revolution,2015-06-27 06:18:56,96,2015-05-12,South Carolina
HMAAAJEPGH,ANYTIME AT ALL,2015-06-15 12:44:37,95,2015-05-11,Missouri
ELMCDTMQQI,Get Back,2015-06-23 15:43:56,89,2015-05-10,Alabama
LPGYGZYGXI,Lovely Rita,2015-06-04 10:07:51,29,2015-05-03,Utah
SSPEPQZZUD,Penny Lane,2015-06-03 20:06:22,54,2015-05-07,Ohio
IVYUZVHIXZ,Revolution,2015-06-07 18:45:08,162,2015-05-19,Tennessee
GWVGJKAJQX,While My Guitar Gently Weeps,2015-06-13 13:52:45,49,2015-05-06,Ohio
TQBKSLIZIU,Eleanor Rigby,2015-06-22 19:35:03,104,2015-05-12,Texas
HONFXRKLBW,Can't Buy Me Love,2015-06-18 16:46:06,79,2015-05-09,Tennessee
KTHUIMXXEM,Get Back,2015-06-27 17:51:20,191,2015-05-20,Massachusetts
DVTNOXDLTP,Twist and Shout,2015-06-22 19:01:42,47,2015-05-06,New York
TVDZANIVSN,Let It Be,2015-06-04 14:53:13,51,2015-05-06,Pennsylvania
NZMDOAPYTV,While My Guitar Gently Weeps,2015-06-01 09:29:39,68,2015-05-08,Florida
XNMVQFUTAE,"Ob-la-di, Ob-la-da",2015-06-24 13:05:50,166,2015-05-19,Colorado
NSMHXVCQVO,A Day In The Life,2015-06-25 07:38:54,48,2015-05-06,Illinois
OLVBDIJUQW,Yesterday,2015-06-08 17:54:27,44,2015-05-04,California
ZCLLSZGZBN,The Ballad Of John And Yoko,2015-06-21 16:28:57,112,2015-05-14,California
GQOPEWXQYR,Come Together,2015-06-27 14:19:49,53,2015-05-07,New Jersey
PNCJHGMCJX,YOUR MOTHER SHOULD KNOW,2015-06-06 14:37:29,176,2015-05-19,Missouri
UOYPXQTTDV,Here Comes The Sun,2015-06-08 23:46:08,149,2015-05-18,New York
BXKJHODWFZ,I Am the Walrus,2015-06-12 10:22:47,132,2015-05-16,California
HGHIMXJMYM,Lucy In The Sky With Diamonds,2015-06-10 14:35:56,185,2015-05-20,New York
ZFZAHRETUR,Revolution,2015-06-18 23:51:56,112,2015-05-14,California
YAXEKYZDZV,A Day In The Life,2015-06-03 17:40:48,161,2015-05-19,Pennsylvania
DTJEXSFSCI,And Your Bird Can Sing,2015-06-26 22:36:03,200,2015-05-20,North Carolina
YUDBJZPRLD,Back In the U.S.S.R.,2015-06-22 14:20:52,118,2015-05-16,Florida
WLMJCHXMOT,Fixing A Hole,2015-06-28 10:12:05,43,2015-05-04,Florida
KCBJCWKCJE,Revolution,2015-06-17 14:07:45,58,2015-05-07,Maryland
UWUVSOZKMO,Eleanor Rigby,2015-06-28 18:00:28,191,2015-05-20,Massachusetts
OXLWSYKIED,We Can Work It Out,2015-06-20 14:05:21,20,2015-05-02,Georgia
QQXMFVUQRL,Wild Honey Pie,2015-06-16 06:10:15,44,2015-05-04,California
DULWVEJASE,Back In the U.S.S.R.,2015-06-18 05:45:05,110,2015-05-14,California
GMSYPAHKBK,The Long And Winding Road,2015-06-09 08:56:57,122,2015-05-16,Louisiana
TFLSORAXVG,Lady Madonna,2015-06-25 13:34:37,158,2015-05-19,North Carolina
MVMEXTUOAE,Hello Goodbye,2015-06-14 09:03:23,109,2015-05-14,Kentucky
